1788,6.00613871473
1789,11.1512117414
1790,17.4805022616
1791,12.5029144544
1792,8.21388932622
1793,18.4052758498
1794,14.3434030061
1795,15.3214591812
1796,7.3030893575
1797,17.7410114712
1798,7.37898980758
1799,10.8145253114
1800,8.82606667078
1801,11.8519173727
1802,10.1056105178
1803,14.8871005587
1804,5.49451943779
1805,12.8264764287
1806,7.65434722554
1807,15.8426128405
1808,8.16663696689
1809,17.030999228
1810,11.0382283917
1811,12.4114027942
1812,15.476312283
1814,8.8217522319
1815,3.44931867922
1816,13.9540505814
1817,11.528432057
1818,11.5591799132
1819,18.388936609
1820,0.518540324718
1821,12.8870912529
1822,5.8616118247
1823,16.0423755815
1824,10.2617536919
1825,11.7329915256
1826,10.0186063857
1827,9.85416591009
1828,3.68875251398
1829,12.992558914
1830,5.17895791446
1831,9.8597200464
1832,12.9090215355
1833,7.4451593757
1834,17.1705164288
1835,8.35965945412
1836,7.98208395792
1837,12.3051004232
1838,13.840706613
1839,12.7513287107
1840,12.1114507302
1841,9.85985300415
1842,15.9946974014
1843,12.2718923876
1844,5.0321077064
1845,13.7237428911
1846,4.50518557313
1847,14.796141008
1848,8.77263444524
1849,11.5280061112
1850,8.70592430945
1851,12.7937055984
1852,9.25224946888
1853,4.7162309735
1854,9.84748982408
1855,7.45779357975
1856,10.0785510399
1857,6.63155392479
1858,5.66922944294
1859,7.95300692736
1860,15.7283389357
1861,10.8062653588
1862,22.0741154099
1863,13.991331467
1864,11.3127284056
1865,14.0322636518
1866,14.5142380735
1867,14.4787667894
1868,11.5831476913
1869,14.9806333676
1870,6.93707578872
1871,10.6151479765
1872,9.08318917337
1873,8.81870915875
1874,6.52947333752
1875,11.3223238169
1876,15.8552190099
1877,11.3346268948
1878,13.6452188926
1879,11.9860187364
1880,14.9455530406
1881,6.53360082789
1882,4.54924895205
1883,12.2121820251
1884,14.4295497822
1885,6.14317271214
1886,7.9980333684
1887,11.1483851313
1888,2.43756615383
1889,14.0435223121
1890,2.34359835426
1891,12.7305579121
1892,11.6332968794
1893,13.2858838118
1894,7.04023286392
1895,14.0947221611
1896,2.90839859217
1897,13.7375862208
1898,10.9979049417
1899,20.777145089
1900,6.24763683453
1901,7.48400389622
1902,12.3451139502
1903,7.11536769104
1904,11.7945591737
1905,9.40553398504
1906,6.37435469287
1907,9.3586256094
1908,12.8373370043
1909,2.70299725252
1910,8.83092899139
1911,7.23868393838
1912,8.74389195831
1913,13.9935340182
1914,19.8579114377
1915,5.72896611189
1916,8.16712956282
1917,6.16321793801
1918,4.857707952
1919,14.8055218465
1920,10.6912251705
1921,4.01857485433
1922,11.2895466378
1923,12.1862662407
1924,11.20369725
1925,17.734085925
1926,6.44140224895
1927,15.9361693963
1929,8.15663590324
1930,14.0843547772
